Trial,TrialSeed,ConfigurationID,ParameterFamily,ParameterValue,LambdaMin,LambdaMax,HuberScaleMultiplier,HuberDelta,Alpha,SideThresholdMultiplier,SideThreshold,Mu,EstimatedRank,IRLSMaxIterations,Status,ExecutionPosition,RuntimeSeconds,PreMutationMeanNRE50,RecoveryIntegral50,FinalMeanNRE100,MeanLambda,MinimumLambdaPost50,MeanPriorIRLSIterations,MeanPosteriorIRLSIterations,VisualSigma,SideSigma,ActualObservationRatio,ActualSpatterDensity,SideDelay
12,2012,huber_6,huber,6,0.7,0.8,6,0.175562818659017,0.999,3,0.792194312892343,0.01,5,3,1,7,1.650252,0.0301438900751137,15.9767283895566,0.0292760650582288,0.799251704512674,0.7,2.058,2.052,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0877814093295083,0.9,3,0.792194312892343,0.01,5,3,1,5,1.6836555,0.0226323356375276,19.3494805267419,0.0210154376305877,0.798991075143986,0.7,2.116,2.086,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0877814093295083,0.99,3,0.792194312892343,0.01,5,3,1,2,1.6628351,0.0226323356375276,19.3531569284334,0.0210156795307679,0.799191760877545,0.7,2.116,2.086,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,theta_1,theta,1,0.7,0.8,3,0.0877814093295083,0.999,1,0.264064770964114,0.01,5,3,1,14,1.7364079,0.022537711057337,18.7963699936782,0.0210011686629714,0.794115767063141,0.7,2.116,2.084,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,theta_6,theta,6,0.7,0.8,3,0.0877814093295083,0.999,6,1.58438862578469,0.01,5,3,1,10,1.7162842,0.0226313339346485,19.3701845886637,0.0210159654926694,0.799799999999998,0.7,2.116,2.086,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,mu_0p001,mu,0.001,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.001,5,3,1,8,1.6813001,0.0226406656543968,19.4459745052079,0.0211034940416579,0.799251704512674,0.7,2.122,2.09,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,mu_0p1,mu,0.1,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.1,5,3,1,16,1.6957287,0.0227526791268425,19.3588786015141,0.021282550956168,0.799251704512674,0.7,2.134,2.086,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,rank_3,rank,3,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.01,3,3,1,3,1.3106582,0.649174876278507,37.4666512034638,0.646103070362829,0.799251704512674,0.7,2.992,2.988,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,rank_7,rank,7,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.01,7,3,1,6,1.9172046,0.0283659146042718,14.2592236946613,0.0281386113206292,0.799251704512674,0.7,2.846,2.89,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,irls_1,irls,1,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.01,5,1,1,12,1.5829473,0.0224793232226509,19.0778148250121,0.0208530204423817,0.799251704512674,0.7,1,1,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
12,2012,irls_5,irls,5,0.7,0.8,3,0.0877814093295083,0.999,3,0.792194312892343,0.01,5,5,1,17,1.7560859,0.0226272275578966,19.5091638570798,0.0210563944398397,0.799251704512674,0.7,2.232,2.19,0.0292604697765028,0.186721990221198,0.4993712,0.0502648,4
13,2013,default,default,NaN,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,3,1,8,1.7074162,0.0235179065856863,21.0735198041869,0.0201732221134088,0.799787497493166,0.7,2.136,2.086,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,3,1,10,1.6897031,0.0235179065856863,13.8042499921343,0.0198668600421143,0.798512482452176,0.1,2.118,2.064,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,3,1,2,1.7334383,0.0235179065856863,19.2101685713349,0.0199911825147671,0.799149989972671,0.4,2.132,2.082,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,3,1,9,1.6952452,0.0321907569104243,40.0604863045274,0.0261799342992549,0.899574994986338,0.7,2.224,2.166,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,3,1,3,1.8009308,0.109782483322136,50.0001362759056,0.99763116133051,0.989383742730186,0.7,2.798,2.788,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,huber_1p345,huber,1.345,0.7,0.8,1.345,0.040279178081807,0.999,3,0.856973835973541,0.01,5,3,1,4,1.789459,0.0212951831696242,25.3033224146581,0.0192250491882811,0.799787497493166,0.7,2.988,2.956,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,huber_6,huber,6,0.7,0.8,6,0.179684065792448,0.999,3,0.856973835973541,0.01,5,3,1,5,1.6850391,0.0329626296879929,17.7528617683888,0.0284807112482679,0.799787497493166,0.7,2.062,2.064,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0898420328962239,0.9,3,0.856973835973541,0.01,5,3,1,16,1.6825938,0.0235179065856863,21.0657210924384,0.0201724930738641,0.79978406474681,0.7,2.136,2.086,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0898420328962239,0.99,3,0.856973835973541,0.01,5,3,1,11,1.7357136,0.0235179065856863,21.0729292432588,0.0201731679422939,0.799787236242357,0.7,2.136,2.086,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,theta_1,theta,1,0.7,0.8,3,0.0898420328962239,0.999,1,0.285657945324514,0.01,5,3,1,17,1.6862127,0.0235807545166946,20.7943613451295,0.0201458639577135,0.794212071613476,0.7,2.134,2.086,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,theta_6,theta,6,0.7,0.8,3,0.0898420328962239,0.999,6,1.71394767194708,0.01,5,3,1,14,1.7332314,0.0235179065856863,21.1017386922688,0.020175860782994,0.799799999999998,0.7,2.136,2.086,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,mu_0p001,mu,0.001,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.001,5,3,1,13,1.7151664,0.0237641687499816,21.4331176036662,0.0206898826048393,0.799787497493166,0.7,2.134,2.094,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,mu_0p1,mu,0.1,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.1,5,3,1,6,1.7150714,0.0237981421011042,20.8884569603095,0.0207155951180343,0.799787497493166,0.7,2.102,2.074,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,rank_3,rank,3,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,3,3,1,1,1.3718434,0.666600426739971,36.9900956477536,0.64158229536402,0.799787497493166,0.7,2.996,2.984,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,rank_7,rank,7,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,7,3,1,15,1.9288098,0.026384685336005,17.5686258010033,0.0257455114987658,0.799787497493166,0.7,2.528,2.554,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,irls_1,irls,1,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,1,1,7,1.5923982,0.0237666473816563,20.9853673639573,0.0209276231472402,0.799787497493166,0.7,1,1,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
13,2013,irls_5,irls,5,0.7,0.8,3,0.0898420328962239,0.999,3,0.856973835973541,0.01,5,5,1,12,1.7376268,0.0231876523586468,20.9570751502284,0.0209977031859191,0.799787497493166,0.7,2.25,2.204,0.0299473442987413,0.20199067023878,0.4997456,0.0504296,4
14,2014,default,default,NaN,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,3,1,8,1.7271201,0.0215399966715244,18.5502079242536,0.0216099193543385,0.79944842749521,0.7,2.108,2.086,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,3,1,11,1.735572,0.0228707824774111,11.8140126799187,0.0216419619763031,0.796138992466481,0.1,2.09,2.072,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,3,1,3,1.7035506,0.0218458334009715,16.324151795001,0.0216257080150938,0.797793709980846,0.4,2.106,2.08,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,3,1,17,1.7036689,0.0252200312598993,35.7725452967757,0.0301773402598789,0.898896854990426,0.7,2.21,2.16,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,3,1,4,1.7588557,0.0838972059132793,49.6427773903745,0.94642811634104,0.988400439736112,0.7,2.77,2.758,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0396320361508614,0.999,3,0.772364003226932,0.01,5,3,1,2,1.8188834,0.0195580628174772,23.055647843852,0.0199791364250778,0.79944842749521,0.7,2.988,2.96,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,huber_6,huber,6,0.7,0.8,6,0.176797187290088,0.999,3,0.772364003226932,0.01,5,3,1,13,1.7529355,0.0299543492181258,15.4251711368405,0.0295924198384541,0.79944842749521,0.7,2.054,2.05,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,alpha_0p9,alpha,0.9,0.7,0.8,3,0.088398593645044,0.9,3,0.772364003226932,0.01,5,3,1,6,1.698581,0.0215403479577506,18.549144617131,0.0216099048205898,0.79905798177121,0.7,2.108,2.086,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,alpha_0p99,alpha,0.99,0.7,0.8,3,0.088398593645044,0.99,3,0.772364003226932,0.01,5,3,1,5,1.7289729,0.0215400273049446,18.5501139287156,0.0216099188290727,0.799435952863226,0.7,2.108,2.086,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,theta_1,theta,1,0.7,0.8,3,0.088398593645044,0.999,1,0.257454667742311,0.01,5,3,1,1,1.7365532,0.0216605289385506,17.4291848995637,0.0216110210533915,0.791196142784539,0.7,2.106,2.082,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,theta_6,theta,6,0.7,0.8,3,0.088398593645044,0.999,6,1.54472800645386,0.01,5,3,1,9,1.7418235,0.0215293509831542,18.560882549532,0.0216099619096824,0.799799999999998,0.7,2.108,2.086,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,mu_0p001,mu,0.001,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.001,5,3,1,16,1.7316692,0.0215566406478823,18.6727624055188,0.0215625918455989,0.79944842749521,0.7,2.104,2.088,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,mu_0p1,mu,0.1,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.1,5,3,1,12,1.7057376,0.0215491532091777,18.6608477490553,0.0213574102834896,0.79944842749521,0.7,2.11,2.076,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,rank_3,rank,3,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,3,3,1,14,1.3840805,0.635850968800788,36.4188968825476,0.627015179647932,0.79944842749521,0.7,2.996,2.996,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,rank_7,rank,7,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,7,3,1,10,1.9130352,0.0252315409478334,15.6155897766941,0.0243439357979779,0.79944842749521,0.7,2.286,2.224,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,irls_1,irls,1,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,1,1,15,1.6183749,0.0215671413922319,18.520541931829,0.0216784987941977,0.79944842749521,0.7,1,1,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
14,2014,irls_5,irls,5,0.7,0.8,3,0.088398593645044,0.999,3,0.772364003226932,0.01,5,5,1,7,1.7295294,0.0215477854122679,18.5672920133257,0.0216085584539688,0.79944842749521,0.7,2.224,2.188,0.0294661978816813,0.182047941408717,0.4997424,0.0497776,4
15,2015,default,default,NaN,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,3,1,15,1.7379722,0.0221445928669318,21.1989457102069,0.0209925025854544,0.799775673918631,0.7,2.136,2.092,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,3,1,7,1.7356421,0.0221445928669318,14.2152526788067,0.020836405186657,0.798429717430424,0.1,2.11,2.074,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,3,1,1,1.7276038,0.0221445928669318,20.6058360098198,0.0208640198655101,0.799102695674528,0.4,2.134,2.102,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,3,1,13,1.6868847,0.0300421100912275,38.6742687438022,0.0276221661203584,0.899551347837266,0.7,2.238,2.168,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,3,1,2,1.7897482,0.104651318122697,49.9958367016894,0.988655484285274,0.989349454364032,0.7,2.786,2.776,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0397862827840477,0.999,3,0.876238601018625,0.01,5,3,1,3,1.7758916,0.0203391495589428,24.8208346881195,0.0191399162736636,0.799775673918631,0.7,2.986,2.96,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,huber_6,huber,6,0.7,0.8,6,0.177485276360064,0.999,3,0.876238601018625,0.01,5,3,1,4,1.6712803,0.0305825973565715,19.7700876114367,0.0287469782251087,0.799775673918631,0.7,2.064,2.058,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,alpha_0p9,alpha,0.9,0.7,0.8,3,0.088742638180032,0.9,3,0.876238601018625,0.01,5,3,1,16,1.7867,0.0221445928669318,21.1959083372823,0.020992323200231,0.799584273254786,0.7,2.136,2.092,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,alpha_0p99,alpha,0.99,0.7,0.8,3,0.088742638180032,0.99,3,0.876238601018625,0.01,5,3,1,9,1.6594796,0.0221445928669318,21.1986935110985,0.0209924890701722,0.799767982489262,0.7,2.136,2.092,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,theta_1,theta,1,0.7,0.8,3,0.088742638180032,0.999,1,0.292079533672875,0.01,5,3,1,10,1.7022723,0.022256540886652,20.3683588949293,0.0210051043484813,0.793050081304535,0.7,2.136,2.084,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,theta_6,theta,6,0.7,0.8,3,0.088742638180032,0.999,6,1.75247720203725,0.01,5,3,1,8,1.6780512,0.0221445928669318,21.2281302861026,0.0209936991617782,0.799799999999998,0.7,2.136,2.092,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,mu_0p001,mu,0.001,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.001,5,3,1,11,1.6861345,0.0221535954707858,21.6349606518087,0.0200562838137117,0.799775673918631,0.7,2.14,2.096,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,mu_0p1,mu,0.1,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.1,5,3,1,5,1.7324634,0.0220711450884013,19.6207095319181,0.0214884787404364,0.799775673918631,0.7,2.126,2.09,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,rank_3,rank,3,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,3,3,1,6,1.3696201,0.650222828173183,38.2542122657499,0.640343718499437,0.799775673918631,0.7,2.996,2.986,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,rank_7,rank,7,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,7,3,1,17,1.8792549,0.0258137680457146,15.1844250726429,0.0263514770039256,0.799775673918631,0.7,2.444,2.502,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,irls_1,irls,1,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,1,1,12,1.5740237,0.0223153270491764,20.1628883673383,0.0207936413099516,0.799775673918631,0.7,1,1,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
15,2015,irls_5,irls,5,0.7,0.8,3,0.088742638180032,0.999,3,0.876238601018625,0.01,5,5,1,14,1.6955132,0.0220740823222953,23.1104314181341,0.0211346325471569,0.799775673918631,0.7,2.27,2.22,0.029580879393344,0.206531418905895,0.4998768,0.0504808,5
16,2016,default,default,NaN,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,3,1,16,1.7970102,0.0231617774824762,22.6876679394225,0.0211714921028049,0.798944255812532,0.7,2.138,2.1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,3,1,12,1.6815905,0.023159491493612,13.6392143032435,0.021377753736806,0.792609790687737,0.1,2.122,2.074,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,3,1,8,1.7158361,0.0231614507037229,20.0274304990345,0.0211001544258421,0.795777023250134,0.4,2.136,2.09,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,3,1,9,1.7375753,0.0319130384489969,42.0922727931047,0.0287427002379385,0.89788851162507,0.7,2.236,2.186,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,3,1,17,1.8028514,0.110722179306189,49.8994331216393,0.974980811008417,0.986938341856347,0.7,2.79,2.784,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0395267897907928,0.999,3,0.73004653348531,0.01,5,3,1,13,1.7931148,0.0213602148690647,27.0963638062119,0.0196932125943868,0.798944255812532,0.7,2.992,2.958,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,huber_6,huber,6,0.7,0.8,6,0.176327686799076,0.999,3,0.73004653348531,0.01,5,3,1,5,1.7340317,0.0317909319761741,18.5772400493145,0.0291252313516996,0.798944255812532,0.7,2.072,2.064,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0881638433995379,0.9,3,0.73004653348531,0.01,5,3,1,2,1.7207807,0.0231619496198902,22.6713873839704,0.0211719899861171,0.797758245990248,0.7,2.138,2.1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0881638433995379,0.99,3,0.73004653348531,0.01,5,3,1,10,1.7337034,0.0231619499147604,22.6879126738346,0.0211719582148633,0.798518812087259,0.7,2.138,2.1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,theta_1,theta,1,0.7,0.8,3,0.0881638433995379,0.999,1,0.243348844495103,0.01,5,3,1,11,1.7230251,0.0231021958118867,22.4721642682292,0.0211581332982814,0.792617023760876,0.7,2.138,2.1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,theta_6,theta,6,0.7,0.8,3,0.0881638433995379,0.999,6,1.46009306697062,0.01,5,3,1,14,1.6911956,0.0231618062617956,22.7423449718511,0.0211729857793418,0.799799999999998,0.7,2.138,2.1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,mu_0p001,mu,0.001,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.001,5,3,1,4,1.7270231,0.0230792042099676,22.4340645424887,0.0212921605328909,0.798944255812532,0.7,2.134,2.096,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,mu_0p1,mu,0.1,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.1,5,3,1,7,1.7463822,0.0235201893236921,22.5605823901011,0.0215007218886927,0.798944255812532,0.7,2.162,2.11,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,rank_3,rank,3,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,3,3,1,3,1.3630231,0.634371676930767,37.6460552889038,0.6276349908826,0.798944255812532,0.7,2.996,2.998,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,rank_7,rank,7,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,7,3,1,6,1.9463748,0.0250321601627909,16.5684973977123,0.024332973556199,0.798944255812532,0.7,2.502,2.436,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,irls_1,irls,1,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,1,1,15,1.5996867,0.0231881137629888,21.7519611176986,0.0216110635883012,0.798944255812532,0.7,1,1,0.029387947799846,0.172073618136398,0.500692,0.050196,5
16,2016,irls_5,irls,5,0.7,0.8,3,0.0881638433995379,0.999,3,0.73004653348531,0.01,5,5,1,1,1.7303736,0.023171329771685,22.258406679524,0.0211878047377776,0.798944255812532,0.7,2.268,2.206,0.029387947799846,0.172073618136398,0.500692,0.050196,5
17,2017,default,default,NaN,0.7,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,5,3,1,11,1.704456,0.0222433042410737,18.9388195842822,0.020376341037763,0.799782994945287,0.7,2.114,2.086,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,lambda_min_0p1,lambda_min,0.1,0.1,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,5,3,1,13,1.7360608,0.0222433042410737,11.6565664598076,0.0204785671028294,0.798480964617021,0.1,2.104,2.072,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,lambda_min_0p4,lambda_min,0.4,0.4,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,5,3,1,9,1.732591,0.0222433042410737,16.5393592480606,0.0203452083387332,0.799131979781154,0.4,2.11,2.082,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,lambda_max_0p9,lambda_max,0.9,0.7,0.9,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,5,3,1,5,1.7134454,0.0290393669824468,36.4729189088851,0.0261004901932398,0.89956598989058,0.7,2.204,2.152,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,lambda_max_0p99,lambda_max,0.99,0.7,0.99,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,5,3,1,8,1.7534367,0.102617990708056,49.7154604645015,0.971641854413039,0.989370685341336,0.7,2.79,2.772,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,huber_1p345,huber,1.345,0.7,0.8,1.345,0.0395667150841305,0.999,3,0.716905033699971,0.01,5,3,1,3,1.7744741,0.0195131263059869,23.456463714857,0.0181072081473061,0.799782994945287,0.7,2.98,2.948,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,huber_6,huber,6,0.7,0.8,6,0.176505792196865,0.999,3,0.716905033699971,0.01,5,3,1,17,1.6793013,0.0307091425319879,15.7804907518468,0.029066697130004,0.799782994945287,0.7,2.064,2.06,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,alpha_0p9,alpha,0.9,0.7,0.8,3,0.0882528960984323,0.9,3,0.716905033699971,0.01,5,3,1,6,1.7318935,0.0222433042410737,18.9235070424332,0.020376183365048,0.799776957177769,0.7,2.114,2.086,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,alpha_0p99,alpha,0.99,0.7,0.8,3,0.0882528960984323,0.99,3,0.716905033699971,0.01,5,3,1,7,1.7088662,0.0222433042410737,18.9376648749441,0.0203763277342645,0.799782537707165,0.7,2.114,2.086,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,theta_1,theta,1,0.7,0.8,3,0.0882528960984323,0.999,1,0.238968344566657,0.01,5,3,1,12,1.7065855,0.022474764807529,18.3407604818014,0.0203799435448145,0.789760778164185,0.7,2.112,2.084,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,theta_6,theta,6,0.7,0.8,3,0.0882528960984323,0.999,6,1.43381006739994,0.01,5,3,1,10,1.7396513,0.0222433042410737,18.9818381297883,0.0203772015865391,0.799799999999998,0.7,2.114,2.088,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,mu_0p001,mu,0.001,0.7,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.001,5,3,1,16,1.7324611,0.0222339094070018,18.9858629475063,0.0204671303581825,0.799782994945287,0.7,2.122,2.088,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,mu_0p1,mu,0.1,0.7,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.1,5,3,1,15,1.7392071,0.0220343800575282,19.1217475117314,0.0213026917127841,0.799782994945287,0.7,2.124,2.09,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,rank_3,rank,3,0.7,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,3,3,1,14,1.3715468,0.649385403241422,37.4775399617703,0.628146728245905,0.799782994945287,0.7,2.996,2.994,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
17,2017,rank_7,rank,7,0.7,0.8,3,0.0882528960984323,0.999,3,0.716905033699971,0.01,7,3,1,1,1.9231586,0.0259107300386942,15.1591534029219,0.0261521846002898,0.799782994945287,0.7,2.452,2.476,0.0294176320328108,0.168976136932007,0.5000344,0.0496224,3
